"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","ExternalReference","DistributionChannel","UserLanguage","Q1.2_First.Click","Q1.2_Last.Click","Q1.2_Page.Submit","Q1.2_Click.Count","Q2.1_Browser","Q2.1_Version","Q2.1_Operating.System","Q2.1_Resolution","zipcode","citizen","gender","age","faminc","faminc150","race","Q2.10_First.Click","Q2.10_Last.Click","Q2.10_Page.Submit","Q2.10_Click.Count","pid","pidlean","redist_incdiff","speedtrap","redist_taxes","redist_housing","trust_experts_univ","trust_econ_multi","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","trust_8","trust_14","trust_15","trust_16","trust_17","Q46","build_control_1","build_control_6","build_control_7","build_control_5","build_control_4","build_economist_1","build_economist_6","build_economist_7","build_economist_5","build_economist_4","build_univ_1","build_univ_6","build_univ_7","build_univ_5","build_univ_4","Q14.1","educ","employment","student","marital","marital_7_TEXT","Q14.7_First.Click","Q14.7_Last.Click","Q14.7_Page.Submit","Q14.7_Click.Count","manip_econ","manip_resp","ownrent","tenure_length","housing_cost","open_ended","svy_comments","PID","psid","rnid","study","rid","RISN","opp","Q_TotalDuration","beforeafter","random","gc","term","zip","Quota"
"1/9/18 14:56","1/9/18 15:03",0,100,420,1,"1/9/18 15:03","R_27kV24TffDw5bq7",NA,"anonymous","EN",0,0,3.743,0,"Chrome","63.0.3239.132","Windows NT 6.1","1920x1080",49036,1,1,99,13,NA,"1",1.371,1.371,2.325,1,3,1,8,4,1,4,"1","1",2,3,3,3,4,2,2,2,2,3,3,"3",2,2,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,"",1.165,2.508,3.566,2,1,1,6,2004,16,"My local government is concerned about county road maintenance however many townships do not have the funds to upkeep their roads. This makes them rely on temporary methods over a long term which is damaging. ","No thoughts",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",420,1,9816189,1,"",49036,NA
"1/9/18 14:51","1/9/18 15:03",0,100,701,1,"1/9/18 15:03","R_21tu5ujbs45ujVb",NA,"anonymous","EN",0,0,54.148,0,"Chrome","63.0.3239.132","Windows NT 6.1","1280x800",53014,1,2,100,9,NA,"1",2.178,4.113,5.934,2,1,NA,8,4,1,1,"1","4",2,2,2,3,2,3,2,3,1,3,3,"1,7",NA,NA,NA,NA,NA,2,3,2,2,1,NA,NA,NA,NA,NA,NA,6,1,3,2,"",2.191,2.333,4.058,2,1,1,4,2012,12,"The government needs to help more people in need
They need to provide food and shelter.","This was a very interesting and clear study",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",701,1,5051554,1,"",53014,NA
"1/9/18 14:46","1/9/18 15:03",0,100,1043,1,"1/9/18 15:03","R_1r0y4hRJIWa6693",NA,"anonymous","EN",0,0,10.39,0,"Chrome","63.0.3239.132","Windows NT 10.0","1680x1050",30058,1,1,100,13,NA,"2",3.426,3.426,5.812,1,1,NA,8,4,1,4,"1","6",2,3,3,4,4,1,3,2,1,3,3,"1,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,NA,3,4,3,1,"",2.506,2.506,3.699,1,3,3,6,1993,4,"I have no thoughts on the matter.","I have no thoughts on the matter.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",1043,0,1905581,1,"",30058,NA
"1/9/18 14:53","1/9/18 15:03",0,100,593,1,"1/9/18 15:03","R_2ZNNUfeairblk84",NA,"anonymous","EN",0,0,31.4,0,"Chrome","63.0.3239.132","Windows NT 6.1","1920x1080",97201,1,1,101,4,NA,"1",2.237,2.237,4.034,1,3,1,2,4,1,1,"1","1,4",3,3,4,4,2,1,3,1,1,2,3,"1,6,7",NA,NA,NA,NA,NA,5,1,1,2,4,NA,NA,NA,NA,NA,NA,5,1,3,2,"",2.113,2.113,4.454,1,1,1,5,2014,6,"My local government should build more houses.","It was very interesting!",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",593,1,3181025,1,"",97201,NA
"1/9/18 15:01","1/9/18 15:04",0,100,174,1,"1/9/18 15:04","R_2cvY7HbIWxq5aLY",NA,"anonymous","EN",0,0,13.059,0,"Firefox","54","Windows NT 6.1","1280x800",7201,1,1,100,4,NA,"1",1.344,1.344,2.293,1,3,3,9,4,3,4,"5","4",3,3,1,3,1,1,1,3,1,1,1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,3,NA,5,1,3,1,"",1.543,1.543,2.738,1,3,2,5,2016,7,"None","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",174,0,9036938,4,"Speeder",7201,NA
"1/9/18 14:59","1/9/18 15:04",0,100,323,1,"1/9/18 15:04","R_2Bsu3UDmGClfYuR",NA,"anonymous","EN",0,0,2.78,0,"Chrome","63.0.3239.132","Windows NT 6.1","1920x1080",30755,1,2,88,13,NA,"1",1.359,2.856,4.101,2,1,NA,9,4,1,5,"5","1",2,2,2,2,3,2,2,2,3,2,2,"1,4,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,2,1,3,4,"",1.649,1.649,2.862,1,1,1,5,2010,3,"maga
","thanx",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",323,1,2965274,1,"",30755,NA
"1/9/18 14:56","1/9/18 15:04",0,100,480,1,"1/9/18 15:04","R_2EsdEZAlJBPwIUD",NA,"anonymous","EN",0,0,3.158,0,"Firefox","57","Windows NT 6.1","1366x768",27514,1,1,100,11,12,"1",4.883,33.594,35.627,6,2,NA,9,4,2,4,"1,5","1,4",2,2,3,3,4,2,2,2,3,2,2,"1,4,7,9",2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,1,"",2.568,5.04,6.584,2,1,3,4,2013,6,"The property values keep going up. It's getting harder to live here unless you're pretty well off. The properties and rents are so expensive. Our town also has really high taxes and I sometimes wonder if the money is being spent wisely.","It was an effective survey. It was simple, clear, and direct.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",480,0,1844002,1,"",27514,NA
"1/9/18 14:58","1/9/18 15:04",0,100,358,1,"1/9/18 15:04","R_3IcPWOFRbro5olO",NA,"anonymous","EN",0,0,9.096,0,"Chrome","63.0.3239.132","Windows NT 10.0","1600x900",63501,1,2,101,4,NA,"4",2.297,2.297,3.344,1,1,NA,10,4,2,5,"1","1",2,3,3,3,4,2,2,2,2,2,4,"8",NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,1,3,1,"",1.597,1.597,2.804,1,1,1,4,2012,2,"My local government generally takes care of the needs of it's citizens as far as I know.","This was a good survey.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",358,1,8295229,1,"",63501,NA
"1/9/18 15:02","1/9/18 15:04",0,100,111,1,"1/9/18 15:04","R_1QJTnki8Ooxox6F",NA,"anonymous","EN",0,0,8.24,0,"Firefox","57","Windows NT 10.0","1920x1080",30301,1,1,99,1,NA,"2",0.755,0.755,1.416,1,1,NA,9,4,2,4,"4,5,6","6,7",2,3,1,2,2,1,1,4,2,4,4,"4,9,8",2,5,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,"",0.586,1.198,1.563,2,1,3,5,2015,13,"I think it's something that is very touchy to talk about so I really have no opinions to give. ","N/A",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",111,0,5910123,4,"Speeder",30301,NA
"1/9/18 14:55","1/9/18 15:04",0,100,574,1,"1/9/18 15:04","R_1OrHkKqEkn4VQVK",NA,"anonymous","EN",14.093,14.692,26.884,2,"Chrome","62.0.3202.94","Windows NT 6.1","1920x1200",11776,1,1,101,1,NA,"1",1.363,1.363,4.53,1,3,2,9,4,2,4,"5,6","4,6,7",2,2,3,2,2,1,2,2,2,2,2,"1,5,6,7",4,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,1,"",1.572,1.572,4.047,1,1,1,6,2001,16,"I have noticed many more townhouses popping up over the years in areas that used to be fairly barren or placed on certain areas that have been razed.  Personally too much of this creates blight I think taking away from the natural beauty of the area. ","Everything worked ok.  ",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",574,0,8588120,1,"",11776,NA
"1/9/18 14:57","1/9/18 15:04",0,100,420,1,"1/9/18 15:04","R_2EsEab5gffg4LNz",NA,"anonymous","EN",0,0,3.121,0,"Chrome","63.0.3239.132","Windows NT 10.0","1366x768",48026,1,2,100,1,NA,"1,3,4",1.649,3.795,5.746,3,1,NA,9,4,1,1,"4,5","4",1,2,2,3,3,2,2,3,1,2,2,"1,4,5,6,7",1,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,3,2,"",2.056,2.056,3.719,1,1,1,5,2017,16,"I feel that my local government needs to prioritize more on taking care of our homeless.","I think the survey is to help get a better idea of what people's knowledge is about their own government.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",420,0,1561432,1,"",48026,NA
"1/9/18 15:03","1/9/18 15:04",0,100,87,1,"1/9/18 15:04","R_scnh4V9eHVHNs0F",NA,"anonymous","EN",0,0,3.237,0,"Chrome","63.0.3239.132","Windows NT 6.1","1920x1080",77084,1,1,100,2,NA,"4",1.785,1.785,2.728,1,2,NA,9,5,2,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",87,0,3287076,4,"attn",77084,NA
"1/9/18 15:00","1/9/18 15:04",0,100,253,1,"1/9/18 15:04","R_1prGoQ1py0D2i32",NA,"anonymous","EN",0,0,9.031,0,"Chrome","63.0.3239.132","Windows NT 10.0","1440x900",12866,1,2,99,1,NA,"1",1.054,1.054,1.845,1,1,NA,2,4,1,1,"1","1",2,2,2,2,3,1,2,1,1,3,3,"1,5,7",5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,1,"",1.115,1.115,2.161,1,3,3,6,2007,5,"I don't have any other thoughts. ","Nothing. ",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",253,0,8151537,1,"",12866,NA
"1/9/18 14:56","1/9/18 15:04",0,100,476,1,"1/9/18 15:04","R_1dul9YUmKumURPV",NA,"anonymous","EN",0,0,4.492,0,"Chrome","63.0.3239.132","Macintosh","1440x900",78681,1,1,88,4,NA,"1",1.861,1.861,3.148,1,1,NA,8,4,1,4,"1","4",2,3,2,4,3,2,2,2,2,2,3,"1,4,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,2,NA,3,9,3,2,"",1.742,1.742,3.432,1,1,3,4,2016,13,"Property taxes in Williamson county Texas are outrageous. The consolidated school tax for the independent school district is 80% of the tax bill. The state of Texas has screwed up the school funding which allows taxes to be taken from more wealthy districts and given to more rural districts. The rural districts pay very little. The state contributes very little compared to what property owners pay.","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",476,1,3833712,1,"",78681,NA
"1/9/18 14:57","1/9/18 15:04",0,100,419,1,"1/9/18 15:04","R_3hiiWIDAVPOOXY4",NA,"anonymous","EN",0,0,9.156,0,"Chrome","63.0.3239.132","Windows NT 6.1","1920x1080",30144,1,1,100,6,NA,"1",2.631,2.631,3.934,1,3,3,10,4,2,5,"5,6","6",2,2,3,3,3,1,2,3,3,2,3,"9,8",NA,NA,NA,NA,NA,4,4,2,3,1,NA,NA,NA,NA,NA,NA,5,1,5,1,"",2.195,3.027,4.322,2,1,3,4,2015,11,"I do not wish to share any additional thoughts regarding this matter.","No additional thoughts regarding this survey at this time.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",419,0,7129314,1,"",30144,NA
"1/9/18 14:58","1/9/18 15:04",0,100,387,1,"1/9/18 15:04","R_323GJVFHvRo7v8g",NA,"anonymous","EN",0,0,3.712,0,"Chrome","63.0.3239.132","Windows NT 6.3","1366x768",76209,1,1,100,13,NA,"1",1.942,1.942,3.685,1,3,2,11,4,2,2,"5","7",3,3,3,2,3,1,2,3,1,4,4,"1,7,8",4,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3,1,"",2.666,2.666,4.869,1,2,2,5,2016,6,"I live in Texas, so the goverment of the state is very conservative, but I live in a college town which is very liberal. Currently this town deals with a large amount of homeless, the town thinks this is a economic issue, not a mental health issue. ","This was an easy survey to work through. ",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",387,0,2589118,1,"",76209,NA
"1/9/18 14:50","1/9/18 15:05",0,100,890,1,"1/9/18 15:05","R_QibEBLIcGm3EpX3",NA,"anonymous","EN",0,0,28.61,0,"Chrome","63.0.3239.132","Windows NT 6.2","1280x720",71269,1,2,88,2,NA,"1",2.286,2.286,3.845,1,1,NA,8,4,1,4,"1","1",1,2,2,3,3,1,1,1,1,1,2,"1,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,4,NA,5,2,3,2,"",2.203,2.203,4.199,1,1,1,4,2002,1,"I think my local government does all it can to help the citizens in our community.  However, there is not a lot they can do due to the lack of jobs in the area.","I thought the survey was well done.  It paid well for the time it took and was easy to understand.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",890,1,3754838,1,"",71269,NA
"1/9/18 14:49","1/9/18 15:05",0,100,924,1,"1/9/18 15:05","R_Rwe2DFw5R1jYrsZ",NA,"anonymous","EN",2.174,2.174,2.25,1,"Safari iPad","11","iPad","1024x1366",68118,1,1,101,4,NA,"1",1.182,1.198,2.003,2,1,NA,2,4,1,1,"5","4",2,3,4,3,4,2,2,2,2,2,3,"1,4,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,4,1,NA,5,1,3,3,"",1.329,2.711,2.756,3,1,3,5,2016,4,"I feel that my local government does a reasonable job in my city. Housing prices are low and so are taxes, there are a lot of benefits to living in my state.","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",924,0,4095942,1,"",68118,NA
"1/9/18 15:00","1/9/18 15:05",0,100,267,1,"1/9/18 15:05","R_2QlKEi7JJWlWRDm",NA,"anonymous","EN",0,0,2.354,0,"Chrome","63.0.3239.132","Windows NT 10.0","1680x1050",98104,1,2,100,2,NA,"1,3",1.149,2.606,2.945,3,3,1,8,4,1,4,"1","4",2,2,3,4,4,2,2,3,2,2,4,"1,4,5,6,7,9",NA,NA,NA,NA,NA,4,2,4,4,4,NA,NA,NA,NA,NA,NA,3,7,3,1,"",3.255,3.255,4.49,1,2,2,5,2016,5,"n/a","n/a",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",267,1,7263497,1,"",98104,NA
"1/9/18 14:56","1/9/18 15:05",0,100,503,1,"1/9/18 15:05","R_2q1PxgayvF9e37E",NA,"anonymous","EN",0,0,1.724,0,"Edge","16.16299","Windows NT 10.0","1324x745",15642,1,2,101,4,NA,"1",2.748,2.748,4.092,1,2,NA,11,4,2,2,"1","1",2,2,3,3,3,1,2,2,1,2,2,"5,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,1,2,NA,5,1,3,1,"",2.126,2.126,3.367,1,1,2,4,2015,7,"none","great study",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",503,0,8995943,1,"",15642,NA
"1/9/18 14:55","1/9/18 15:05",0,100,594,1,"1/9/18 15:05","R_10vC18b9dMsSv1k",NA,"anonymous","EN",0,0,5.859,0,"Chrome","63.0.3239.132","Windows NT 10.0","1366x768",41180,1,2,88,2,NA,"1",1.764,1.764,3.395,1,1,NA,2,4,1,1,"6","4,6",4,4,4,3,4,2,2,3,2,3,3,"4",NA,NA,NA,NA,NA,2,2,2,2,1,NA,NA,NA,NA,NA,NA,5,2,3,1,"",2.716,3.751,5.31,2,1,1,4,2011,6,"The local government is pretty much run by certain families in the area. ","It was good.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",594,1,1760894,1,"",41180,NA
"1/9/18 15:02","1/9/18 15:05",0,100,140,1,"1/9/18 15:05","R_9X11X0owH72FnKF",NA,"anonymous","EN",0,0,2.212,0,"Firefox","57","Windows NT 10.0","1920x1080",24175,1,1,99,12,NA,"1",0.815,1.196,1.843,2,1,NA,2,4,1,2,"1","1",4,4,4,3,3,1,4,2,2,4,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,4,NA,5,4,3,1,"",0.904,1.711,2.715,3,1,1,6,1997,5,"None","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",140,0,5329561,4,"Speeder",24175,NA
"1/9/18 14:56","1/9/18 15:05",0,100,520,1,"1/9/18 15:05","R_O744ONfgLmZaXcd",NA,"anonymous","EN",0,0,23.961,0,"Edge","15.15063","Windows NT 10.0","1024x768",87107,1,1,100,2,NA,"1,3",2.313,4.233,6.728,2,3,3,10,4,2,4,"5","4,6",3,4,4,3,4,1,2,4,3,2,4,"8",NA,NA,NA,NA,NA,4,4,5,2,1,NA,NA,NA,NA,NA,NA,4,1,3,2,"",3.254,3.254,5.532,1,1,3,4,2012,3,"I think my local government is mostly concerned with keeping their jobs. I don't think they plan ahead very much. A new hotel did get built recently but I don't think that will bring many new jobs. ","I am for affordable housing for people. I don't know if building more housing makes it more affordable. I think there are many factors to consider such as the cost of living and supply and demand. It also depends on the area of town in which the house exists. ",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",520,0,9440022,1,"",87107,NA
"1/9/18 14:59","1/9/18 15:05",0,100,398,1,"1/9/18 15:05","R_1DD4Ipkfjk26Bkv",NA,"anonymous","EN",0,0,8.975,0,"Chrome","63.0.3239.84","Windows NT 10.0","1920x1080",84098,1,2,100,4,NA,"1",1.144,1.144,2.048,1,1,NA,9,4,2,1,"6","1",2,2,3,3,4,2,2,2,1,2,2,"1,4,6",NA,NA,NA,NA,NA,4,3,2,1,2,NA,NA,NA,NA,NA,NA,5,1,3,3,"",1.635,1.635,3.028,1,1,1,5,2015,6,"I feel they are focusing on reducing the homeless population by maling affordable housing. They are also working with businesses to get them help as well (barber, dry cleaning)","??",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",398,1,6917487,1,"",84098,NA
"1/9/18 14:49","1/9/18 15:05",0,100,1006,1,"1/9/18 15:05","R_3s6VQ9lRHh3O9tn",NA,"anonymous","EN",0,0,528.935,0,"Firefox","57","Windows NT 10.0","992x558",33993,1,2,100,2,NA,"1",1.513,1.513,2.678,1,3,3,8,4,1,4,"1","4,6",3,3,4,4,4,2,2,2,2,2,3,"1,7",NA,NA,NA,NA,NA,1,2,2,3,2,NA,NA,NA,NA,NA,NA,4,2,3,1,"",1.417,1.417,2.513,1,1,1,6,2012,6,"there is a lot of corruption in local government here. passing local ordinances and awarding public works contracts to benefit members of local government, their families, or business contacts.","no",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",1006,0,9720502,1,"",33993,NA
"1/9/18 15:01","1/9/18 15:06",0,100,266,1,"1/9/18 15:06","R_3IXK00Ifbm4XsZt",NA,"anonymous","EN",5.131,5.131,6.249,1,"Chrome","63.0.3239.84","Windows NT 10.0","1366x768",11757,1,2,100,9,NA,"1",1.913,1.922,3.174,2,1,NA,2,4,1,1,"1","1",3,3,3,4,4,3,3,2,2,2,3,"1,4,5,7",3,3,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,1,"",0.941,1.744,1.768,3,1,3,6,1998,16,"N/A","N/A",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",266,1,6609471,1,"",11757,NA
"1/9/18 15:01","1/9/18 15:06",0,100,290,1,"1/9/18 15:06","R_2YOZ3tVM5ZwOyGZ",NA,"anonymous","EN",2.137,2.503,4.503,2,"Chrome","63.0.3239.132","Windows NT 10.0","1920x1080",25161,1,1,101,13,NA,"1",1.049,1.049,1.878,1,3,1,9,4,3,4,"1","1,4",3,3,4,3,3,2,2,2,2,2,2,"1,7",2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,3,1,"",1.01,1.01,1.886,1,1,3,5,2015,2,"None","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",290,1,7840231,1,"",25161,NA
"1/9/18 15:01","1/9/18 15:06",0,100,277,1,"1/9/18 15:06","R_BrGty6g7a0zdUfn",NA,"anonymous","EN",0,0,4.746,0,"Chrome","63.0.3239.132","Windows NT 10.0","1360x768",46038,1,1,100,1,NA,"1",1.06,1.485,2.505,2,1,NA,8,4,1,4,"5","4,6",3,3,3,3,3,2,3,3,2,2,2,"4,6",NA,NA,NA,NA,NA,2,2,2,4,4,NA,NA,NA,NA,NA,NA,2,1,3,1,"",1.337,1.337,2.414,1,1,1,5,2012,2,"It is geared towards upper middle class large families","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",277,0,3638962,1,"",46038,NA
"1/9/18 14:55","1/9/18 15:06",0,100,627,1,"1/9/18 15:06","R_1pGSfMijau86fGh",NA,"anonymous","EN",0,0,12.421,0,"Safari","11.0.2","Macintosh","1280x800",37211,1,2,100,6,NA,"4",3.342,3.342,4.794,1,3,1,8,4,2,5,"1,6","6,7",2,2,2,3,2,2,2,2,1,2,2,"1,4,7",NA,NA,NA,NA,NA,2,2,2,2,4,NA,NA,NA,NA,NA,NA,6,1,3,1,"",1.866,1.866,3.896,1,1,3,5,2014,6,"The local governments in my area are certainly more responsible in terms of how they handle social issues. While the people in my local government believe mostly in right wing policies, it has not inconvenienced the community unnecessarily. They have been modest in introducing change.","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",627,0,9357679,1,"",37211,NA
"1/9/18 15:01","1/9/18 15:06",0,100,275,1,"1/9/18 15:06","R_1NxcVM9bXrKcCko",NA,"anonymous","EN",0,0,1.916,0,"Chrome","63.0.3239.84","Macintosh","2560x1440",30189,1,2,101,9,NA,"4",1.867,1.867,5.133,1,1,NA,9,4,1,1,"1","6",4,4,4,3,3,2,2,2,2,3,2,"4,9,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,1,NA,5,2,3,2,"",2.07,2.07,3.21,1,1,1,4,2006,16,"There is a lot of new development in our area that is leading to decreased home price","Thank you",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",275,0,9197718,1,"",30189,NA
"1/9/18 14:46","1/9/18 15:06",0,100,1190,1,"1/9/18 15:06","R_9Fi33XdVjsHWtq1",NA,"anonymous","EN",0,0,1.205,0,"Chrome","62.0.3202.62","Windows NT 6.1","1920x1200",10452,1,2,100,2,NA,"2",2.81,3.71,4.959,2,3,1,2,4,1,1,"1","1",3,4,4,3,1,2,2,2,2,1,2,"4,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,2,NA,5,1,3,1,"",0.917,0.917,1.717,1,2,2,5,2005,4,"n/a","n/a",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",1190,1,1452611,1,"",10452,NA
"1/9/18 15:01","1/9/18 15:06",0,100,265,1,"1/9/18 15:06","R_xsD8fVe9bDn4Hx7",NA,"anonymous","EN",0,0,3.683,0,"Chrome","63.0.3239.132","Windows NT 10.0","1344x840",32310,1,1,102,2,NA,"1",1.887,1.887,2.863,1,3,2,8,4,2,5,"5","6",2,3,3,2,3,1,2,3,3,3,3,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,NA,3,3,3,2,"",1.544,1.544,2.76,1,1,1,5,2017,4,"The priorities of any government should be to listen and respond to the people","Easy to navigate, and quick loading.  Though it appeared unbiased, I had the feeling there was some political bias involved",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",265,1,7302761,1,"",32310,NA
"1/9/18 15:01","1/9/18 15:06",0,100,316,1,"1/9/18 15:06","R_9moNC59Vybh81J7",NA,"anonymous","EN",0,0,2.355,0,"Chrome","63.0.3239.132","Windows NT 6.1","1366x768",23231,1,1,100,4,NA,"1",1.274,1.274,3.456,1,3,3,9,4,3,5,"1,4,5,6","1,4,6,7",3,3,4,2,3,2,2,3,2,3,3,"1,4,5,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,NA,2,1,3,1,"",0,0,2.033,0,2,3,5,2011,16,"Local government should have more control than federal over certain state regulations involving the real estate market and more. ","Pretty solid survey and it was well put together. ",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",316,1,3960886,1,"",23231,NA
"1/9/18 14:59","1/9/18 15:06",0,100,418,1,"1/9/18 15:06","R_3sdEnXsW972gKsu",NA,"anonymous","EN",0,0,16.078,0,"Firefox","57","Windows NT 10.0","1366x768",98284,1,1,89,4,NA,"1",2.005,2.005,3.236,1,1,NA,2,4,1,4,"1","1",2,1,4,2,3,1,3,2,1,1,2,"1,7",NA,NA,NA,NA,NA,1,1,2,2,3,NA,NA,NA,NA,NA,NA,4,9,3,5,"",1.951,1.951,2.917,1,1,1,4,1975,1,"I think that jobs are as important as housing. One will follow the other.","Have none",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",418,1,9237736,1,"",98284,NA
"1/9/18 14:57","1/9/18 15:06",0,100,505,1,"1/9/18 15:06","R_2QS2q57eyPruwa4",NA,"anonymous","EN",0,0,10.94,0,"Chrome","63.0.3239.132","Windows NT 6.2","1366x768",92804,1,2,99,6,NA,"3",3.493,3.493,5.03,1,1,NA,8,4,1,1,"1","4",2,1,4,3,2,1,3,2,1,1,3,"1,4,5,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,3,NA,5,5,1,1,"",5.259,5.259,7.126,1,1,3,6,2014,9,"I live in Southern California, Orange County to be precise. I intern in a non-profit and I feel like I have a pretty good grasp on the areas people in my city are having trouble with. Housing is definitely one of them, jobs is another. I think my local government ought to put into policy more opportunities for college students coming out of college and being able to find a good, stable job that pays them well and allows them to be able to afford the expenses Orange County entails. ","I enjoyed taking this survey and knowing that I was part of this study.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",505,0,7402412,1,"",92804,NA
"1/9/18 14:48","1/9/18 15:06",0,100,1068,1,"1/9/18 15:06","R_vBRGlE9iORYgbFD",NA,"anonymous","EN",0,0,20.755,0,"Chrome","63.0.3239.84","Windows NT 6.1","1440x900",70785,1,1,101,4,NA,"1",5.412,5.412,7.025,1,2,NA,9,4,1,4,"4,5","4,6",3,3,4,4,4,2,2,3,3,3,4,"1,4,6,7,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,NA,5,1,3,2,"",1.805,1.805,2.887,1,2,2,5,2016,5,"IN THE SMALL TOWN I LIVE IN THEY LOOK TO KEEP IT A SMALL TOWN WAY OF LIFE BUT CITY LIFE IS CREEPING IN FROM THE OUTSIDE.","ALL WENT FINE",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",1068,0,9847922,1,"",70785,NA
